"","X","AnimalName","AnimalGender","AnimalBirthMonth","BreedName","Borough","ZipCode","CommunityDistrict","CensusTract2010","NTA","CityCouncilDistrict","CongressionalDistrict","StateSenatorialDistrict","LicenseIssuedDate","LicenseExpiredDate","BirthYear","BirthMonth","LicenseIssuedYear","LicenseIssuedMonth","LicenseExpiredYear","LicenseExpiredMonth","index"
"854",6095,"SIMBA","M",2015-04-01,"Yorkshire Terrier","Queens",11364,411,"1441","QN46",23,6,11,2016-10-01,"10/24/2017","2015","04","2016","10","2017","10",775
"855",39084,"WILLA","F",2015-04-01,"Labrador Retriever Crossbreed","Brooklyn",11215,306,"151","BK37",39,9,21,2016-10-01,"10/05/2017","2015","04","2016","10","2017","10",776
"856",68717,"GINGER","F",2015-04-01,"German Shepherd Crossbreed","Brooklyn",11231,306,"75","BK33",39,7,26,2016-10-01,"12/04/2017","2015","04","2016","10","2017","12",777
"857",26010,"HARLEY","M",2015-05-01,"German Shepherd Dog","Brooklyn",11229,315,"552","BK44",48,9,17,2016-10-01,"12/03/2017","2015","05","2016","10","2017","12",778
"858",90617,"NAMENOTPROVIDED","F",2015-06-01,"Goldendoodle","Manhattan",10021,108,"124","MN31",5,12,28,2016-10-01,"10/23/2017","2015","06","2016","10","2017","10",779
"859",80266,"BEAR","M",2015-07-01,"Maltipoo","Manhattan",10019,105,"137","MN17",4,12,27,2016-10-01,"10/18/2018","2015","07","2016","10","2018","10",780
"860",90646,"LAILA","F",2015-08-01,"Boxer","Manhattan",10128,108,"14402","MN32",5,12,28,2016-10-01,"12/13/2017","2015","08","2016","10","2017","12",781
"861",1759,"LYRIC","F",2015-08-01,"Bull Dog, French","Queens",11420,410,"814","QN55",28,5,10,2016-10-01,"10/10/2017","2015","08","2016","10","2017","10",782
"862",68858,"AUGIE","M",2015-08-01,"Shih Tzu","Manhattan",10038,101,"1502","MN25",1,10,26,2016-10-01,"12/08/2021","2015","08","2016","10","2021","12",783
"863",39121,"PRINCESS","F",2015-10-01,"Shih Tzu Crossbreed","Brooklyn",11210,318,"740","BK58",45,9,21,2016-10-01,"10/12/2017","2015","10","2016","10","2017","10",784
"864",90389,"WILLOW","F",2015-10-01,"Boxer","Manhattan",10075,108,"134","MN31",4,12,28,2016-10-01,"10/11/2017","2015","10","2016","10","2017","10",785
"865",80383,"GREG","M",2015-11-01,"American Pit Bull Terrier/Pit Bull","Manhattan",10014,102,"75","MN23",3,10,27,2016-10-01,"10/23/2017","2015","11","2016","10","2017","10",786
"866",68866,"JEANETTE","F",2015-11-01,"Yorkshire Terrier Crossbreed","Manhattan",10002,103,"2201","MN28",2,7,26,2016-10-01,"10/23/2017","2015","11","2016","10","2017","10",787
"867",107095,"PRINCESS","F",2016-02-01,"Chihuahua Crossbreed","Manhattan",10040,112,"279","MN35",10,13,31,2016-10-01,"10/11/2017","2016","02","2016","10","2017","10",788
"868",6156,"RILEY","F",2016-02-01,"Poodle Crossbreed","Queens",11363,411,"1483","QN45",19,3,11,2016-10-01,"10/31/2017","2016","02","2016","10","2017","10",789
"869",35415,"AUDREY","F",2016-03-01,"Unknown","Brooklyn",11215,307,"117","BK37",39,7,20,2016-10-01,"10/13/2017","2016","03","2016","10","2017","10",790
"870",61386,"TRIXIE","F",2016-03-01,"Havanese","Brooklyn",11201,302,"43","BK38",33,7,25,2016-10-01,"10/01/2017","2016","03","2016","10","2017","10",791
"871",79955,"TEDDIE","F",2016-04-01,"Poodle Crossbreed","Manhattan",10023,107,"145","MN14",3,10,27,2016-10-01,"10/01/2017","2016","04","2016","10","2017","10",792
"872",26024,"MAXXI","F",2016-04-01,"Rat Terrier","Brooklyn",11230,314,"528","BK42",45,9,17,2016-10-01,"10/14/2021","2016","04","2016","10","2021","10",793
"873",90236,"GUS","M",2016-04-01,"Poodle, Miniature","Manhattan",10065,108,"110","MN31",4,12,28,2016-10-01,"10/01/2017","2016","04","2016","10","2017","10",794
"874",80357,"JAISE","F",2016-05-01,"Labrador Retriever","Manhattan",10014,102,"73","MN23",3,10,27,2016-10-01,"10/21/2017","2016","05","2016","10","2017","10",795
"875",80218,"UNKNOWN","M",2016-05-01,"French Bulldog","Manhattan",10069,107,"155","MN14",6,10,27,2016-10-01,"10/15/2017","2016","05","2016","10","2017","10",796
"876",95763,"UNKNOWN","F",2016-05-01,"Morkie","Manhattan",10044,108,"23801","MN31",5,12,29,2016-10-01,"10/07/2017","2016","05","2016","10","2017","10",797
"877",20868,"MAINE","F",2016-05-01,"Chihuahua","Queens",11374,406,"69702","QN18",29,6,15,2016-10-01,"10/04/2017","2016","05","2016","10","2017","10",798
"878",55950,"NONE","M",2016-06-01,"Yorkshire Terrier","Staten Island",10312,503,"17012","SI01",51,11,24,2016-10-01,"10/07/2017","2016","06","2016","10","2017","10",799
"879",61440,"DUKE","M",2016-07-01,"Dachshund","Brooklyn",11201,302,"43","BK38",33,7,25,2016-10-01,"10/08/2017","2016","07","2016","10","2017","10",800
"880",80493,"ISABELLE","F",2016-07-01,"Miniature American Shepherd","Manhattan",10014,102,"73","MN23",3,10,27,2016-10-01,"10/29/2017","2016","07","2016","10","2017","10",801
"881",79992,"NORMAN","M",2016-07-01,"Bull Dog, English","Manhattan",10014,102,"77","MN23",3,10,27,2016-10-01,"10/03/2017","2016","07","2016","10","2017","10",802
"882",55965,NA,"F",2016-07-01,"Pomeranian","Staten Island",10314,502,"29104","SI05",50,11,24,2016-10-01,"10/08/2017","2016","07","2016","10","2017","10",803
"883",110138,"CHARLIE","M",2016-07-01,"Maltese Crossbreed","Bronx",10460,209,"21601","BX08",18,15,32,2016-10-01,"10/09/2017","2016","07","2016","10","2017","10",804
"884",26038,"HALFON","M",2016-08-01,"Maltipoo","Brooklyn",11223,315,"584","BK25",48,11,17,2016-10-01,"10/19/2017","2016","08","2016","10","2017","10",805
"885",116458,"LEO","M",2016-08-01,"Shiba Inu","Bronx",10469,211,"318","BX31",13,14,34,2016-10-01,"10/05/2017","2016","08","2016","10","2017","10",806
"886",20907,"BOODRAM","M",2016-08-01,"Yorkshire Terrier","Queens",11417,410,"58","QN56",32,8,15,2016-10-01,"10/09/2017","2016","08","2016","10","2017","10",807
"887",116485,"MAX","M",2016-08-01,"Shih Tzu","Bronx",10462,209,"96","BX59",18,14,34,2016-10-01,"10/07/2017","2016","08","2016","10","2017","10",808
"888",26063,"MARTINEZ","F",2016-08-01,"Yorkshire Terrier","Brooklyn",11232,307,"90","BK34",38,7,17,2016-10-01,"10/29/2017","2016","08","2016","10","2017","10",809
"889",80119,"MAIZIE","F",2016-08-01,"Bernese Mountain Dog","Manhattan",10014,102,"67","MN23",3,10,27,2016-10-01,"10/09/2017","2016","08","2016","10","2017","10",810
"890",39181,"ROYAL","F",2016-09-01,"American Pit Bull Terrier/Pit Bull","Brooklyn",11234,318,"94402","BK58",45,8,21,2016-10-01,"10/21/2017","2016","09","2016","10","2017","10",811
"891",69033,"SABINA","F",2014-01-01,"Plott","Brooklyn",11231,306,"65","BK33",39,7,26,2016-11-01,"11/05/2017","2014","01","2016","11","2017","11",812
"892",32952,"AUTUMN","F",2014-02-01,"Chihuahua Crossbreed","Brooklyn",11234,318,"682","BK58",46,8,19,2016-11-01,"12/15/2017","2014","02","2016","11","2017","12",813
"893",56577,"CHLOE","F",2014-04-01,"Rottweiler","Staten Island",10308,503,"13203","SI54",51,11,24,2016-11-01,"10/22/2017","2014","04","2016","11","2017","10",814
"894",112143,"ZONA","F",2014-04-01,"Staffordshire Bull Terrier","Bronx",10468,208,"26701","BX28",14,13,33,2016-11-01,"08/15/2017","2014","04","2016","11","2017","08",815
"895",118532,"GABE","M",2014-05-01,"Labrador Retriever","Bronx",10467,212,"380","BX44",12,16,36,2016-11-01,"11/19/2017","2014","05","2016","11","2017","11",816
"896",96178,"GARBO","F",2014-08-01,"Chihuahua","Manhattan",10024,107,"165","MN12",6,10,29,2016-11-01,"12/13/2017","2014","08","2016","11","2017","12",817
"897",80664,"ZOE","F",2014-09-01,"Havanese","Manhattan",10016,106,"70","MN20",2,12,27,2016-11-01,"12/20/2017","2014","09","2016","11","2017","12",818
"898",80822,"CHELSEA","F",2014-10-01,"Terrier Crossbreed","Manhattan",10003,103,"40","MN22",2,12,27,2016-11-01,"12/21/2017","2014","10","2016","11","2017","12",819
"899",30122,"BENJAMIN","M",2015-02-01,"Chihuahua","Brooklyn",11249,301,"545","BK72",33,7,18,2016-11-01,"11/14/2017","2015","02","2016","11","2017","11",820
"900",80580,"KAYA","F",2015-04-01,"French Bulldog","Manhattan",10003,106,"64","MN21",2,12,27,2016-11-01,"09/22/2017","2015","04","2016","11","2017","09",821
"901",90791,"ALBERT","M",2015-04-01,"Australian Shepherd","Manhattan",10075,108,"140","MN40",4,12,28,2016-11-01,"11/06/2017","2015","04","2016","11","2017","11",822
"902",101597,"LUNA","F",2015-05-01,"Miniature Schnauzer","Manhattan",10035,111,"194","MN34",8,13,30,2016-11-01,"09/28/2017","2015","05","2016","11","2017","09",823
"903",39375,"ARCHIE","M",2015-07-01,"Havanese","Brooklyn",11215,306,"153","BK37",39,9,21,2016-11-01,"11/22/2019","2015","07","2016","11","2019","11",824
"904",30212,"ROSIE","F",2015-08-01,"Terrier Crossbreed","Brooklyn",11221,304,"421","BK78",37,7,18,2016-11-01,"11/16/2017","2015","08","2016","11","2017","11",825
"905",107460,"BECKY","F",2015-08-01,"Maltese","Manhattan",10001,104,"97","MN13",3,10,31,2016-11-01,"12/23/2019","2015","08","2016","11","2019","12",826
"906",90969,"OOGIYAH","F",2015-10-01,"Australian Shepherd","Manhattan",10016,106,"72","MN20",2,12,28,2016-11-01,"12/28/2017","2015","10","2016","11","2017","12",827
"907",101539,"LISA","F",2015-10-01,"Labrador Retriever","Manhattan",10025,107,"185","MN12",7,10,30,2016-11-01,"11/06/2017","2015","10","2016","11","2017","11",828
"908",121687,"STYLEZ","M",2015-11-01,"Australian Cattledog","Staten Island",10314,NA,"NULL","NULL",NA,NA,NA,2016-11-01,"11/08/2017","2015","11","2016","11","2017","11",829
"909",6212,"CALLIE","F",2015-12-01,"Goldendoodle","Queens",11357,407,"1017","QN47",19,3,11,2016-11-01,"11/09/2017","2015","12","2016","11","2017","11",830
"910",112105,"BILLY","M",2016-01-01,"Havanese","Bronx",10458,206,"387","BX06",15,15,33,2016-11-01,"11/05/2017","2016","01","2016","11","2017","11",831
"911",6294,"BOMBER","M",2016-03-01,"Labrador Retriever","Queens",11356,407,"925","QN23",19,14,11,2016-11-01,"11/18/2017","2016","03","2016","11","2017","11",832
"912",61675,"CHARLIE","M",2016-04-01,"Unknown","Brooklyn",11238,308,"305","BK61",35,9,25,2016-11-01,"11/03/2017","2016","04","2016","11","2017","11",833
"913",101515,"MAXINE","F",2016-04-01,"Chihuahua Crossbreed","Manhattan",10035,111,"242","MN34",9,13,30,2016-11-01,"11/02/2017","2016","04","2016","11","2017","11",834
"914",96134,"BAILEY","F",2016-04-01,"Labrador Retriever Crossbreed","Manhattan",10024,107,"165","MN12",6,10,29,2016-11-01,"11/19/2018","2016","04","2016","11","2018","11",835
"915",101564,"MOCHI","M",2016-05-01,"Pomeranian","Manhattan",10025,107,"185","MN12",7,10,30,2016-11-01,"11/09/2017","2016","05","2016","11","2017","11",836
"916",30166,"IKKI","M",2016-05-01,"Pomeranian","Brooklyn",11237,304,"433","BK77",37,7,18,2016-11-01,"11/19/2017","2016","05","2016","11","2017","11",837
"917",39350,"MOJO","M",2016-06-01,"Shih Tzu","Brooklyn",11218,312,"498","BK41",39,10,21,2016-11-01,"11/18/2017","2016","06","2016","11","2017","11",838
"918",80981,"TIMOTY","M",2016-06-01,"Yorkshire Terrier","Manhattan",10036,104,"121","MN15",3,10,27,2016-11-01,"11/29/2017","2016","06","2016","11","2017","11",839
"919",107293,"RILEY","M",2016-07-01,"Bichon Frise Crossbreed","Manhattan",10032,112,"247","MN36",7,13,31,2016-11-01,"11/01/2017","2016","07","2016","11","2017","11",840
"920",61684,"XENA","F",2016-07-01,"Siberian Husky","Brooklyn",11217,306,"131","BK37",39,7,25,2016-11-01,"11/03/2017","2016","07","2016","11","2017","11",841
"921",21189,"NOT","M",2016-07-01,"Maltese","Queens",11418,409,"128","QN54",32,5,15,2016-11-01,"11/14/2017","2016","07","2016","11","2017","11",842
"922",43914,"MASON","M",2016-07-01,"Beagle Crossbreed","Brooklyn",11235,315,"59401","BK17",48,9,22,2016-11-01,"11/10/2017","2016","07","2016","11","2017","11",843
"923",56628,"KODA","F",2016-07-01,"Greyhound","Staten Island",10308,503,"14608","SI54",51,11,24,2016-11-01,"11/30/2017","2016","07","2016","11","2017","11",844
"924",112140,"BELLA","F",2016-08-01,"Poodle","Bronx",10457,206,"371","BX17",17,15,33,2016-11-01,"11/19/2017","2016","08","2016","11","2017","11",845
"925",43858,"DOYLE","F",2016-08-01,"Yorkshire Terrier","Brooklyn",11234,318,"644","BK45",46,9,22,2016-11-01,"11/02/2017","2016","08","2016","11","2017","11",846
"926",39282,"BEDFORD","M",2016-08-01,"Goldendoodle","Brooklyn",11215,306,"139","BK37",39,7,21,2016-11-01,"11/08/2017","2016","08","2016","11","2017","11",847
"927",107335,"BELLA","F",2016-08-01,"Shih Tzu","Manhattan",10023,107,"151","MN14",6,10,31,2016-11-01,"11/05/2017","2016","08","2016","11","2017","11",848
"928",26118,"GIZMO","M",2016-08-01,"Boxer","Brooklyn",11220,307,"96","BK34",38,7,17,2016-11-01,"11/15/2017","2016","08","2016","11","2017","11",849
"929",21242,"NAME","M",2016-08-01,"Shiba Inu","Queens",11694,414,"93402","QN10",32,5,15,2016-11-01,"11/17/2017","2016","08","2016","11","2017","11",850
"930",35542,"NONE","M",2016-09-01,"Cocker Spaniel Crossbreed","Brooklyn",11225,309,"79801","BK60",40,9,20,2016-11-01,"11/13/2017","2016","09","2016","11","2017","11",851
"931",10918,"NOLA","F",2016-09-01,"Australian Shepherd","Queens",11101,402,"7","QN31",26,12,12,2016-11-01,"11/06/2017","2016","09","2016","11","2017","11",852
"932",30170,"DIAMOND","F",2016-09-01,"Shih Tzu","Brooklyn",11211,301,"481","BK90",34,12,18,2016-11-01,"11/19/2017","2016","09","2016","11","2017","11",853
"933",39379,"BARTHOLOMEW","M",2016-09-01,"Poodle","Brooklyn",11230,314,"766","BK42",45,9,21,2016-11-01,"11/22/2017","2016","09","2016","11","2017","11",854
"934",56603,"SHAGGY","M",2016-09-01,"Yorkshire Terrier","Staten Island",10309,503,"226","SI11",51,11,24,2016-11-01,"11/27/2017","2016","09","2016","11","2017","11",855
"935",13809,"CHESTER","M",2016-09-01,"Shih Tzu","Queens",11372,403,"277","QN28",21,14,13,2016-11-01,"11/28/2017","2016","09","2016","11","2017","11",856
"936",21256,"AGATA","F",2016-09-01,"Yorkshire Terrier","Queens",11377,402,"243","QN50",30,14,15,2016-11-01,"11/18/2017","2016","09","2016","11","2017","11",857
"937",101714,"LEO","M",2014-01-01,"Cocker Spaniel","Manhattan",10026,110,"218","MN11",9,13,30,2016-12-01,"01/05/2018","2014","01","2016","12","2018","01",858
"938",56716,"GIZMO","M",2014-01-01,"Lhasa Apso","Staten Island",10314,501,"151","SI07",50,11,24,2016-12-01,"11/13/2017","2014","01","2016","12","2017","11",859
"939",21477,"SKYLER","F",2014-02-01,"American Pit Bull Mix / Pit Bull Mix","Queens",11418,409,"26","QN54",32,5,15,2016-12-01,"02/21/2018","2014","02","2016","12","2018","02",860
"940",121937,"PHOEBE","F",2014-03-01,"Bull Terrier","Queens",11379,NA,"NULL","NULL",NA,NA,NA,2016-12-01,"01/12/2018","2014","03","2016","12","2018","01",861
"941",16039,"CAVALLI","M",2014-04-01,"Yorkshire Terrier Crossbreed","Queens",11413,413,"630","QN66",31,5,14,2016-12-01,"08/11/2017","2014","04","2016","12","2017","08",862
"942",30295,"PANCHO","M",2014-05-01,"Poodle, Miniature","Brooklyn",11208,305,"1196","BK82",42,8,18,2016-12-01,"12/14/2021","2014","05","2016","12","2021","12",863
"943",6401,"BUTCH","M",2014-05-01,"Chihuahua","Queens",11364,411,"129104","QN42",23,6,11,2016-12-01,"12/03/2017","2014","05","2016","12","2017","12",864
"944",39553,"STU","M",2014-06-01,"Welsh Corgi, Pembroke","Brooklyn",11238,306,"159","BK37",39,9,21,2016-12-01,"12/22/2018","2014","06","2016","12","2018","12",865
"945",13829,"RUDOLPH","M",2014-08-01,"Bichon Frise Crossbreed","Queens",11373,404,"469","QN29",25,14,13,2016-12-01,"12/05/2017","2014","08","2016","12","2017","12",866
"946",101886,"JELLY","F",2014-08-01,"Maltese","Manhattan",10026,110,"20102","MN11",9,13,30,2016-12-01,"11/29/2017","2014","08","2016","12","2017","11",867
"947",69411,"JAX","M",2014-09-01,"French Bulldog","Manhattan",10013,102,"41","MN24",1,7,26,2016-12-01,"12/15/2017","2014","09","2016","12","2017","12",868
"948",61917,"SHEEBA","F",2014-09-01,"Poodle, Miniature","Brooklyn",11233,316,"371","BK79",41,8,25,2016-12-01,"07/10/2017","2014","09","2016","12","2017","07",869
"949",30256,"FRANKIE","F",2014-10-01,"Dachshund","Brooklyn",11211,301,"519","BK73",33,12,18,2016-12-01,"01/28/2018","2014","10","2016","12","2018","01",870
"950",6365,"CHESTER","M",2014-10-01,"Bull Dog, American","Queens",11357,407,"981","QN49",19,3,11,2016-12-01,"12/06/2017","2014","10","2016","12","2017","12",871
"951",1850,"COCOA","F",2014-11-01,"Jack Russell Terrier","Queens",11436,412,"18402","QN76",28,5,10,2016-12-01,"09/16/2017","2014","11","2016","12","2017","09",872
"952",112167,"GIDGET","F",2014-11-01,"Pomeranian","Bronx",10462,211,"238","BX37",13,14,33,2016-12-01,"01/28/2018","2014","11","2016","12","2018","01",873
"953",11241,"SPARKLES","F",2014-12-01,"Yorkshire Terrier","Queens",11416,409,"36","QN53",32,7,12,2016-12-01,"12/28/2017","2014","12","2016","12","2017","12",874
"954",39573,"MURPH","F",2014-12-01,"Terrier mix","Brooklyn",11225,309,"79802","BK60",40,9,21,2016-12-01,"12/28/2017","2014","12","2016","12","2017","12",875
"955",21463,"RUDY","M",2014-12-01,"Schnauzer, Miniature","Queens",11379,405,"619","QN21",30,6,15,2016-12-01,"12/23/2017","2014","12","2016","12","2017","12",876
"956",117033,"PEANUT","F",2014-12-01,"Bull Dog, English","Bronx",10458,207,"425","BX43",11,13,34,2016-12-01,"12/26/2017","2014","12","2016","12","2017","12",877
"957",101722,"MAJA","F",2015-02-01,"Greyhound","Manhattan",10025,107,"181","MN12",6,10,30,2016-12-01,"01/08/2018","2015","02","2016","12","2018","01",878
"958",39471,"CHOPO","M",2015-03-01,"Chow Chow","Brooklyn",11226,314,"50801","BK42",40,9,21,2016-12-01,"01/17/2018","2015","03","2016","12","2018","01",879
"959",69449,"JOEY","M",2015-04-01,"American Staffordshire Terrier ","Manhattan",10002,103,"16","MN27",1,7,26,2016-12-01,"02/03/2018","2015","04","2016","12","2018","02",880
"960",81162,"DORA","F",2015-04-01,"Poodle, Standard","Manhattan",10001,104,"97","MN13",3,10,27,2016-12-01,"12/22/2017","2015","04","2016","12","2017","12",881
"961",91402,"MILA","F",2015-06-01,"Labrador Retriever","Manhattan",10128,108,"152","MN32",5,12,28,2016-12-01,"01/29/2018","2015","06","2016","12","2018","01",882
"962",44197,"CARAMEL","F",2015-06-01,"Collie","Brooklyn",11219,310,"210","BK30",43,10,22,2016-12-01,"12/24/2017","2015","06","2016","12","2017","12",883
"963",44242,"APOLLO","M",2015-06-01,"Norwegian Elkhound","Brooklyn",11230,312,"438","BK46",44,10,22,2016-12-01,"11/14/2017","2015","06","2016","12","2017","11",884
"964",62070,"BLEU","M",2015-07-01,"Maltipoo","Brooklyn",11233,308,"307","BK61",41,8,25,2016-12-01,"12/27/2017","2015","07","2016","12","2017","12",885
"965",81097,"SANCHO","M",2015-07-01,"Labradoodle","Manhattan",10014,102,"77","MN23",3,10,27,2016-12-01,"11/15/2017","2015","07","2016","12","2017","11",886
"966",56761,"CABO","M",2015-08-01,"American Pit Bull Terrier/Pit Bull","Staten Island",10306,502,"279","SI24",50,11,24,2016-12-01,"11/13/2017","2015","08","2016","12","2017","11",887
"967",81092,"UNKNOWN","F",2015-09-01,"Shiba Inu","Manhattan",10011,104,"93","MN13",3,10,27,2016-12-01,"12/28/2017","2015","09","2016","12","2017","12",888
"968",11242,"BUDDY","M",2015-09-01,"Cocker Spaniel","Queens",11104,402,"18502","QN31",26,14,12,2016-12-01,"11/12/2017","2015","09","2016","12","2017","11",889
"969",62035,"MARCELINE","F",2015-09-01,"Rat Terrier","Brooklyn",11216,303,"275","BK35",36,8,25,2016-12-01,"01/11/2018","2015","09","2016","12","2018","01",890
"970",91400,"CHICKEN","M",2015-10-01,"French Bulldog","Manhattan",10010,105,"56","MN13",2,12,28,2016-12-01,"02/06/2021","2015","10","2016","12","2021","02",891
"971",69302,"GATEN","M",2015-11-01,"Unknown","Brooklyn",11201,302,"502","BK09",33,7,26,2016-12-01,"12/01/2017","2015","11","2016","12","2017","12",892
"972",69465,"RIVER","F",2015-12-01,"English Foxhound","Brooklyn",11201,302,"7","BK09",33,7,26,2016-12-01,"12/14/2017","2015","12","2016","12","2017","12",893
"973",11188,"PUMBA","F",2015-12-01,"Pharaoh Hound","Queens",11102,401,"71","QN71",22,12,12,2016-12-01,"12/19/2017","2015","12","2016","12","2017","12",894
"974",56661,"GEMMA","F",2016-05-01,"Dalmatian","Staten Island",10305,502,"11401","SI36",50,11,24,2016-12-01,"12/02/2018","2016","05","2016","12","2018","12",895
"975",110385,"TEDDY","M",2016-06-01,"Shih Tzu Crossbreed","Bronx",10472,209,"72","BX55",18,15,32,2016-12-01,"12/13/2017","2016","06","2016","12","2017","12",896
"976",48493,"GWYNETH","F",2016-06-01,"Labrador Retriever","Staten Island",10301,501,"3","SI22",49,11,23,2016-12-01,"12/09/2021","2016","06","2016","12","2021","12",897
"977",26196,"MIA","F",2016-06-01,"Cocker Spaniel","Brooklyn",11219,312,"242","BK88",44,10,17,2016-12-01,"12/14/2017","2016","06","2016","12","2017","12",898
"978",91380,"LUNA","F",2016-06-01,"Unknown","Manhattan",10028,108,"138","MN32",5,12,28,2016-12-01,"12/15/2017","2016","06","2016","12","2017","12",899
"979",121837,"CHARLIE","M",2016-08-01,"Havanese","Queens",11358,NA,"NULL","NULL",NA,NA,NA,2016-12-01,"12/08/2017","2016","08","2016","12","2017","12",900
"980",121892,"UNKNOWN","F",2016-08-01,"Yorkshire Terrier","Bronx",10452,NA,"NULL","NULL",NA,NA,NA,2016-12-01,"12/21/2017","2016","08","2016","12","2017","12",901
"981",48477,"NAME","F",2016-08-01,"Dachshund","Brooklyn",11214,311,"290","BK28",47,11,23,2016-12-01,"12/07/2017","2016","08","2016","12","2017","12",902
"982",117024,NA,"M",2016-09-01,"Yorkshire Terrier","Bronx",10464,210,"516","BX10",13,14,34,2016-12-01,"12/23/2017","2016","09","2016","12","2017","12",903
"983",56971,"BELLA","F",2016-09-01,"Labrador Retriever Crossbreed","Staten Island",10312,503,"17012","SI01",51,11,24,2016-12-01,"12/29/2017","2016","09","2016","12","2017","12",904
"984",35620,"DUDE","M",2016-09-01,"Pomeranian","Brooklyn",11220,307,"76","BK32",38,7,20,2016-12-01,"12/04/2017","2016","09","2016","12","2017","12",905
"985",24328,"DAYTONA","M",2016-09-01,"Beagle","Queens",11365,408,"122701","QN38",24,6,16,2016-12-01,"12/02/2017","2016","09","2016","12","2017","12",906
"986",48562,"UNKNOWN","F",2016-09-01,"Morkie","Staten Island",10305,502,"2002","SI14",50,11,23,2016-12-01,"12/24/2017","2016","09","2016","12","2017","12",907
"987",16065,"NAMENOTPROVIDED","F",2016-09-01,"Beagle","Queens",11411,413,"622","QN33",27,5,14,2016-12-01,"12/26/2017","2016","09","2016","12","2017","12",908
"988",48548,"DI","F",2016-09-01,"Shih Tzu Crossbreed","Brooklyn",11214,313,"308","BK26",47,11,23,2016-12-01,"12/21/2017","2016","09","2016","12","2017","12",909
"989",56850,"UNKNOWN","M",2016-09-01,"Shih Tzu","Staten Island",10314,502,"29103","SI05",50,11,24,2016-12-01,"12/18/2017","2016","09","2016","12","2017","12",910
"990",69471,"MELANIA","F",2016-09-01,"Dachshund Smooth Coat Miniature","Manhattan",10038,101,"1502","MN25",1,10,26,2016-12-01,"12/15/2017","2016","09","2016","12","2017","12",911
"991",91571,"SNOWY","M",2016-09-01,"Lhasa Apso","Manhattan",10017,106,"90","MN19",4,12,28,2016-12-01,"12/30/2017","2016","09","2016","12","2017","12",912
"992",16008,"CARMELO","M",2016-09-01,"Mastiff, Old English","Queens",11429,413,"53601","QN34",27,5,14,2016-12-01,"12/06/2017","2016","09","2016","12","2017","12",913
"993",26226,"LUCY","F",2016-09-01,"Lhasa Apso","Brooklyn",11230,314,"762","BK43",45,9,17,2016-12-01,"12/26/2017","2016","09","2016","12","2017","12",914
"994",110420,"DAKOTA","F",2016-10-01,"Pug","Bronx",10456,204,"175","BX14",16,15,32,2016-12-01,"12/29/2017","2016","10","2016","12","2017","12",915
"995",1896,"JUNIOR","M",2016-10-01,"Morkie","Queens",11436,412,"192","QN76",28,5,10,2016-12-01,"12/23/2017","2016","10","2016","12","2017","12",916
"996",56709,"WILLOW","F",2016-10-01,"Labrador Retriever","Staten Island",10312,503,"17012","SI01",51,11,24,2016-12-01,"12/06/2017","2016","10","2016","12","2017","12",917
"997",21504,"ROSARIO","F",2016-10-01,"Yorkshire Terrier","Queens",11385,405,"591","QN20",30,7,15,2016-12-01,"12/30/2017","2016","10","2016","12","2017","12",918
"998",30314,"MORAN","F",2016-10-01,"Yorkshire Terrier","Brooklyn",11211,301,"523","BK73",34,7,18,2016-12-01,"12/18/2017","2016","10","2016","12","2017","12",919
"999",69336,"COCO","M",2016-10-01,"Shih Tzu","Manhattan",10002,103,"1401","MN28",1,12,26,2016-12-01,"12/04/2017","2016","10","2016","12","2017","12",920
"1000",69594,"UNKNOWN","F",2016-10-01,"Morkie","Manhattan",10280,101,"31704","MN25",1,10,26,2016-12-01,"12/28/2017","2016","10","2016","12","2017","12",921
